id,type,title,subtitle,era,region,date,rarity,campaign,chapter,acquisition,source
SITE_EGYA2_001,SITE,Умм эль-Кааб,царский некрополь Абидоса,EGY_CHAPTER_06,Древний Египет,IV–III тысячелетия до н. э.,COMMON,EGYPT,EGY_CHAPTER_06,PACK,https://ru.wikipedia.org/wiki/%D0%A3%D0%BC%D0%BC_%D1%8D%D0%BB%D1%8C-%D0%9A%D0%B0%D0%B0%D0%B1
BUILD_EGYA2_001,BUILDING,Мастаба ранних династий,прямоугольная надземная гробница,EGY_CHAPTER_06,Древний Египет,Раннединастический период,COMMON,EGYPT,EGY_CHAPTER_06,PACK,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%81%D1%82%D0%B0%D0%B1%D0%B0
ART_EGYA2_001,ARTIFACT,Царская печать,оттиск административного контроля,EGY_CHAPTER_06,Древний Египет,I–II династии,COMMON,EGYPT,EGY_CHAPTER_06,PACK,https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%87%D0%B0%D1%82%D1%8C_(%D0%B0%D1%80%D1%85%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F)
ART_EGYA2_002,ARTIFACT,Костяная метка,короткая запись о товаре или событии,EGY_CHAPTER_06,Древний Египет,I династия,COMMON,EGYPT,EGY_CHAPTER_06,PACK,https://ru.wikipedia.org/wiki/%D0%98%D0%B5%D1%80%D0%BE%D0%B3%D0%BB%D0%B8%D1%84%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5_%D0%BF%D0%B8%D1%81%D1%8C%D0%BC%D0%BE
SYS_EGYA2_001,SYSTEM,Царское владение,земля и хозяйство двора,EGY_CHAPTER_06,Древний Египет,Раннединастический период,COMMON,EGYPT,EGY_CHAPTER_06,PACK,https://ru.wikipedia.org/wiki/%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D0%BA%D0%B0_%D0%94%D1%80%D0%B5%D0%B2%D0%BD%D0%B5%D0%B3%D0%BE_%D0%95%D0%B3%D0%B8%D0%BF%D1%82%D0%B0
BUILD_EGYA2_002,BUILDING,Погребальная ограда,ритуальный комплекс у Абидоса,EGY_CHAPTER_06,Древний Египет,I–II династии,COMMON,EGYPT,EGY_CHAPTER_06,PACK,https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B8%D0%B4%D0%BE%D1%81_(%D0%95%D0%B3%D0%B8%D0%BF%D0%B5%D1%82)
TERM_EGYA2_001,TERM,Серех,рамка царского имени,EGY_CHAPTER_06,Древний Египет,Раннединастический период,UNCOMMON,EGYPT,EGY_CHAPTER_06,PACK,https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B5%D1%85
SYS_EGYA2_002,SYSTEM,Мемфисская администрация,северный центр управления,EGY_CHAPTER_06,Древний Египет,I–II династии,UNCOMMON,EGYPT,EGY_CHAPTER_06,PACK,https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BC%D1%84%D0%B8%D1%81_(%D0%95%D0%B3%D0%B8%D0%BF%D0%B5%D1%82)
BUILD_EGYA2_003,BUILDING,Мастаба,предшественник пирамиды,EGY_CHAPTER_07,Древний Египет,Раннее царство — Древнее царство,COMMON,EGYPT,EGY_CHAPTER_07,PACK,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%81%D1%82%D0%B0%D0%B1%D0%B0
BUILD_EGYA2_004,BUILDING,Сердаб,закрытая камера статуи,EGY_CHAPTER_07,Древний Египет,Древнее царство,COMMON,EGYPT,EGY_CHAPTER_07,PACK,https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B4%D0%B0%D0%B1
BUILD_EGYA2_005,BUILDING,Ложная дверь,ритуальная граница гробницы,EGY_CHAPTER_07,Древний Египет,Древнее царство,COMMON,EGYPT,EGY_CHAPTER_07,PACK,https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B6%D0%BD%D0%B0%D1%8F_%D0%B4%D0%B2%D0%B5%D1%80%D1%8C
ART_EGYA2_003,ARTIFACT,Голубые фаянсовые плитки,облицовка подземных помещений,EGY_CHAPTER_07,Древний Египет,III династия,COMMON,EGYPT,EGY_CHAPTER_07,PACK,https://ru.wikipedia.org/wiki/%D0%95%D0%B3%D0%B8%D0%BF%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B9_%D1%84%D0%B0%D1%8F%D0%BD%D1%81
BUILD_EGYA2_006,BUILDING,Ограда комплекса Джосера,каменная стена с ложными проходами,EGY_CHAPTER_07,Древний Египет,III династия,COMMON,EGYPT,EGY_CHAPTER_07,PACK,https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D0%B4%D0%B0_%D0%94%D0%B6%D0%BE%D1%81%D0%B5%D1%80%D0%B0
BUILD_EGYA2_007,BUILDING,Колоннада входа,каменный проход в комплекс,EGY_CHAPTER_07,Древний Египет,III династия,COMMON,EGYPT,EGY_CHAPTER_07,PACK,https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D0%B4%D0%B0_%D0%94%D0%B6%D0%BE%D1%81%D0%B5%D1%80%D0%B0
SITE_EGYA2_003,SITE,Подземные галереи Джосера,лабиринт под пирамидой,EGY_CHAPTER_07,Древний Египет,III династия,UNCOMMON,EGYPT,EGY_CHAPTER_07,PACK,https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D0%B4%D0%B0_%D0%94%D0%B6%D0%BE%D1%81%D0%B5%D1%80%D0%B0
BUILD_EGYA2_008,BUILDING,Погребальный храм,место царского культа,EGY_CHAPTER_07,Древний Египет,Древнее царство,UNCOMMON,EGYPT,EGY_CHAPTER_07,PACK,https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D0%B4%D0%B0_%D0%94%D0%B6%D0%BE%D1%81%D0%B5%D1%80%D0%B0
PER_EGYA2_006,PERSON,Менкаура,царь третьего крупного комплекса Гизы,EGY_CHAPTER_08,Древний Египет,ок. 2532–2503 до н. э.,UNCOMMON,EGYPT,EGY_CHAPTER_08,PACK,https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BA%D0%B5%D1%80%D0%B8%D0%BD
SITE_EGYA2_004,SITE,Плато Гиза,царский некрополь IV династии,EGY_CHAPTER_08,Древний Египет,IV династия,UNCOMMON,EGYPT,EGY_CHAPTER_08,PACK,https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D0%B4%D1%8B_%D0%93%D0%B8%D0%B7%D1%8B
SITE_EGYA2_005,SITE,Поселение строителей Гизы,городок работников и администрации,EGY_CHAPTER_08,Древний Египет,IV династия,UNCOMMON,EGYPT,EGY_CHAPTER_08,PACK,https://ru.wikipedia.org/wiki/%D0%A5%D0%B5%D0%B9%D1%82-%D1%8D%D0%BB%D1%8C-%D0%93%D1%83%D1%80%D0%B0%D0%B1
ART_EGYA2_004,ARTIFACT,Солнечная ладья Хуфу,разобранное судно у пирамиды,EGY_CHAPTER_08,Древний Египет,IV династия,UNCOMMON,EGYPT,EGY_CHAPTER_08,PACK,https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BD%D0%B5%D1%87%D0%BD%D1%8B%D0%B5_%D0%BB%D0%B0%D0%B4%D1%8C%D0%B8
TERM_EGYA2_002,TERM,Карьерные метки,надписи рабочих бригад,EGY_CHAPTER_08,Древний Египет,IV династия,COMMON,EGYPT,EGY_CHAPTER_08,PACK,https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D0%B4%D0%B0_%D0%A5%D0%B5%D0%BE%D0%BF%D1%81%D0%B0
BUILD_EGYA2_009,BUILDING,Процессуальная дорога,связь долинного и верхнего храмов,EGY_CHAPTER_08,Древний Египет,Древнее царство,COMMON,EGYPT,EGY_CHAPTER_08,PACK,https://ru.wikipedia.org/wiki/%D0%95%D0%B3%D0%B8%D0%BF%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B5_%D0%BF%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D0%B4%D1%8B
BUILD_EGYA2_010,BUILDING,Долинный храм,нижняя часть пирамидального комплекса,EGY_CHAPTER_08,Древний Египет,Древнее царство,COMMON,EGYPT,EGY_CHAPTER_08,PACK,https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D0%B4%D1%8B_%D0%93%D0%B8%D0%B7%D1%8B
SYS_EGYA2_004,SYSTEM,Пирамидальный комплекс,единая система царского культа,EGY_CHAPTER_08,Древний Египет,Древнее царство,COMMON,EGYPT,EGY_CHAPTER_08,PACK,https://ru.wikipedia.org/wiki/%D0%95%D0%B3%D0%B8%D0%BF%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B5_%D0%BF%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D0%B4%D1%8B
OFF_EGYA2_001,OFFICE,Визирь,главный сановник царской администрации,EGY_CHAPTER_09,Древний Египет,Древнее царство,UNCOMMON,EGYPT,EGY_CHAPTER_09,PACK,https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D1%82%D0%B8
OFF_EGYA2_002,OFFICE,Номарх,правитель египетской области,EGY_CHAPTER_09,Древний Египет,Древнее царство,COMMON,EGYPT,EGY_CHAPTER_09,PACK,https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%BC%D0%B0%D1%80%D1%85
TEXT_EGYA2_001,TEXT,Царский декрет,письменное распоряжение власти,EGY_CHAPTER_09,Древний Египет,Древнее царство,COMMON,EGYPT,EGY_CHAPTER_09,PACK,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BF%D1%82%D0%BE%D1%81%D1%81%D0%BA%D0%B8%D0%B5_%D0%B4%D0%B5%D0%BA%D1%80%D0%B5%D1%82%D1%8B
SYS_EGYA2_005,SYSTEM,Зерновые налоги,сбор и перераспределение урожая,EGY_CHAPTER_09,Древний Египет,Древнее царство,COMMON,EGYPT,EGY_CHAPTER_09,PACK,https://ru.wikipedia.org/wiki/%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D0%BA%D0%B0_%D0%94%D1%80%D0%B5%D0%B2%D0%BD%D0%B5%D0%B3%D0%BE_%D0%95%D0%B3%D0%B8%D0%BF%D1%82%D0%B0
SYS_EGYA2_006,SYSTEM,Трудовая повинность,мобилизация работников государством,EGY_CHAPTER_09,Древний Египет,Древнее царство,COMMON,EGYPT,EGY_CHAPTER_09,PACK,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D1%83%D0%B4_%D0%B2_%D0%94%D1%80%D0%B5%D0%B2%D0%BD%D0%B5%D0%BC_%D0%95%D0%B3%D0%B8%D0%BF%D1%82%D0%B5
REL_EGYA2_001,RELIGION,Погребальный культ царя,долговременное обслуживание комплекса,EGY_CHAPTER_09,Древний Египет,Древнее царство,COMMON,EGYPT,EGY_CHAPTER_09,PACK,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B3%D1%80%D0%B5%D0%B1%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%BA%D1%83%D0%BB%D1%8C%D1%82
SYS_EGYA2_007,SYSTEM,Экспедиции Древнего царства,походы за ресурсами и связями,EGY_CHAPTER_09,Древний Египет,Древнее царство,COMMON,EGYPT,EGY_CHAPTER_09,PACK,https://ru.wikipedia.org/wiki/%D0%94%D1%80%D0%B5%D0%B2%D0%BD%D0%B8%D0%B9_%D0%95%D0%B3%D0%B8%D0%BF%D0%B5%D1%82
TEXT_EGYA2_002,TEXT,Тексты пирамид,царские погребальные формулы,EGY_CHAPTER_09,Древний Египет,конец V–VI династии,COMMON,EGYPT,EGY_CHAPTER_09,PACK,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BA%D1%81%D1%82%D1%8B_%D0%BF%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D0%B4
PER_EGYA2_007,PERSON,Анхтифи,номарх Верхнего Египта,EGY_CHAPTER_10,Древний Египет,XXII век до н. э.,UNCOMMON,EGYPT,EGY_CHAPTER_10,PACK,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%85%D1%82%D0%B8%D1%84%D0%B8
TEXT_EGYA2_003,TEXT,Автобиография в гробнице,самопрезентация египетского чиновника,EGY_CHAPTER_10,Древний Египет,Древнее царство — Первый переходный период,UNCOMMON,EGYPT,EGY_CHAPTER_10,PACK,https://ru.wikipedia.org/wiki/%D0%90%D0%B2%D1%82%D0%BE%D0%B1%D0%B8%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D1%8F_(%D0%B6%D0%B0%D0%BD%D1%80)
TEXT_EGYA2_004,TEXT,Тексты саркофагов,погребальные формулы более широких элит,EGY_CHAPTER_10,Древний Египет,Первый переходный период — Среднее царство,COMMON,EGYPT,EGY_CHAPTER_10,PACK,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BA%D1%81%D1%82%D1%8B_%D1%81%D0%B0%D1%80%D0%BA%D0%BE%D1%84%D0%B0%D0%B3%D0%BE%D0%B2
CULT_EGYA2_001,CULTURE,Региональное искусство,местные стили переходного периода,EGY_CHAPTER_10,Древний Египет,Первый переходный период,COMMON,EGYPT,EGY_CHAPTER_10,PACK,https://ru.wikipedia.org/wiki/%D0%98%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%BE_%D0%94%D1%80%D0%B5%D0%B2%D0%BD%D0%B5%D0%B3%D0%BE_%D0%95%D0%B3%D0%B8%D0%BF%D1%82%D0%B0
SITE_EGYA2_006,SITE,Провинциальные некрополи,местные центры памяти и власти,EGY_CHAPTER_10,Древний Египет,Первый переходный период,COMMON,EGYPT,EGY_CHAPTER_10,PACK,https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BA%D1%80%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C
TERM_EGYA2_004,TERM,Климатическая гипотеза,роль засухи в кризисе,EGY_CHAPTER_10,Древний Египет,конец III тысячелетия до н. э.,COMMON,EGYPT,EGY_CHAPTER_10,PACK,https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D1%8B%D1%82%D0%B8%D0%B5_4%2C2_%D0%BA%D0%B8%D0%BB%D0%BE%D0%B3%D0%BE%D0%B4%D0%B0_%D0%BD%D0%B0%D0%B7%D0%B0%D0%B4
CITY_EGYA2_001,CITY,Гераклеополь,центр северной династии,EGY_CHAPTER_10,Древний Египет,Первый переходный период,COMMON,EGYPT,EGY_CHAPTER_10,PACK,https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D1%80%D0%B0%D0%BA%D0%BB%D0%B5%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C
SITE_EGYA2_007,SITE,Дейр-эль-Берша,некрополь Среднего Египта,EGY_CHAPTER_10,Древний Египет,Первый переходный период — Среднее царство,COMMON,EGYPT,EGY_CHAPTER_10,PACK,https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%B9%D1%80-%D1%8D%D0%BB%D1%8C-%D0%91%D0%B5%D1%80%D1%88%D0%B0
SYS_CMP_001,SYSTEM,Речные цивилизации,Египет и Месопотамия в сравнении,ERA_DAWN,Египет и Месопотамия,ок. 4000–2000 до н. э.,MYTHIC,COMPARISON,CMP_CHAPTER_01,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
REG_CMP_001,REGION,Нил и Междуречье,две модели природной среды,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,LEGENDARY,COMPARISON,CMP_CHAPTER_01,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
SYS_CMP_002,SYSTEM,Город-государство,самостоятельный городской центр,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,EPIC,COMPARISON,CMP_CHAPTER_01,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
SYS_CMP_003,SYSTEM,Территориальное царство,единая власть над протяжённой долиной,ERA_DAWN,Египет и Месопотамия,ок. 3100–2200 до н. э.,EPIC,COMPARISON,CMP_CHAPTER_02,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
IDEA_CMP_001,IDEA,Священная власть,религия и политическая законность,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,EPIC,COMPARISON,CMP_CHAPTER_02,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
SYS_CMP_004,SYSTEM,Храмовое хозяйство,"учёт, склады и распределение",ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,RARE,COMPARISON,CMP_CHAPTER_02,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
SYS_CMP_005,SYSTEM,Царский двор,центр территориального управления,ERA_DAWN,Египет и Месопотамия,III тысячелетие до н. э.,RARE,COMPARISON,CMP_CHAPTER_03,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
TEXT_CMP_001,TEXT,Клинопись и иероглифы,две ранние письменные традиции,ERA_DAWN,Египет и Месопотамия,конец IV тысячелетия до н. э.,RARE,COMPARISON,CMP_CHAPTER_03,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
PER_CMP_001,PERSON,Писец и администратор,специалисты письменного управления,ERA_DAWN,Египет и Месопотамия,III тысячелетие до н. э.,RARE,COMPARISON,CMP_CHAPTER_03,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
SYS_CMP_006,SYSTEM,Налог и рацион,два способа движения ресурсов,ERA_DAWN,Египет и Месопотамия,III тысячелетие до н. э.,RARE,COMPARISON,CMP_CHAPTER_04,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
BUILD_CMP_001,BUILDING,Монументальная архитектура,"храмы, гробницы и политический масштаб",ERA_DAWN,Египет и Месопотамия,III тысячелетие до н. э.,UNCOMMON,COMPARISON,CMP_CHAPTER_04,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
SYS_CMP_007,SYSTEM,Канал и бассейновое земледелие,разные способы работы с водой,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,UNCOMMON,COMPARISON,CMP_CHAPTER_04,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
SYS_CMP_008,SYSTEM,Городская сеть,несколько конкурирующих центров,ERA_DAWN,Египет и Месопотамия,III тысячелетие до н. э.,UNCOMMON,COMPARISON,CMP_CHAPTER_05,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
SYS_CMP_009,SYSTEM,Единая долина,связь регионов по Нилу,ERA_DAWN,Египет и Месопотамия,III тысячелетие до н. э.,UNCOMMON,COMPARISON,CMP_CHAPTER_05,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
SYS_CMP_010,SYSTEM,Региональная власть,местные центры внутри государства,ERA_DAWN,Египет и Месопотамия,III тысячелетие до н. э.,UNCOMMON,COMPARISON,CMP_CHAPTER_05,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
TERM_CMP_001,TERM,Централизация,сосредоточение решений и ресурсов,ERA_DAWN,Египет и Месопотамия,III тысячелетие до н. э.,COMMON,COMPARISON,CMP_CHAPTER_06,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
TERM_CMP_002,TERM,Децентрализация,усиление региональных центров,ERA_DAWN,Египет и Месопотамия,конец III тысячелетия до н. э.,COMMON,COMPARISON,CMP_CHAPTER_06,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
TERM_CMP_003,TERM,Археологическая реконструкция,вывод по неполным данным,ERA_DAWN,Египет и Месопотамия,современный метод,COMMON,COMPARISON,CMP_CHAPTER_06,CAMPAIGN,https://ru.wikipedia.org/wiki/Древний_Египет
TERM_CMPA_001,TERM,Аллювий,речные наносы,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,COMMON,COMPARISON,,PACK,https://ru.wikipedia.org/wiki/Месопотамия
TERM_CMPA_002,TERM,Паводковый риск,избыток или нехватка воды,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,COMMON,COMPARISON,,PACK,https://ru.wikipedia.org/wiki/Месопотамия
TERM_CMPA_003,TERM,Сезонный календарь,работы по циклу реки,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,COMMON,COMPARISON,,PACK,https://ru.wikipedia.org/wiki/Месопотамия
TERM_CMPA_004,TERM,Речной транспорт,перевозка грузов по воде,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,COMMON,COMPARISON,,PACK,https://ru.wikipedia.org/wiki/Месопотамия
TERM_CMPA_005,TERM,Земельный участок,единица хозяйственного учёта,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,COMMON,COMPARISON,,PACK,https://ru.wikipedia.org/wiki/Месопотамия
TERM_CMPA_006,TERM,Трудовая повинность,организованный труд для государства,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,COMMON,COMPARISON,,PACK,https://ru.wikipedia.org/wiki/Месопотамия
TERM_CMPA_007,TERM,Продуктовый паёк,"выдача зерна, масла или пива",ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,COMMON,COMPARISON,,PACK,https://ru.wikipedia.org/wiki/Месопотамия
TERM_CMPA_008,TERM,Складская печать,контроль доступа и поставок,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,COMMON,COMPARISON,,PACK,https://ru.wikipedia.org/wiki/Месопотамия
TERM_CMPA_009,TERM,Мера зерна,стандартизация учёта,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,COMMON,COMPARISON,,PACK,https://ru.wikipedia.org/wiki/Месопотамия
TERM_CMPA_010,TERM,Погребальная экономика,ресурсы для культа умершего,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,COMMON,COMPARISON,,PACK,https://ru.wikipedia.org/wiki/Месопотамия
TERM_CMPA_011,TERM,Храмовый участок,земля учреждения,ERA_DAWN,Египет и Месопотамия,IV–III тысячелетия до н. э.,COMMON,COMPARISON,,PACK,https://ru.wikipedia.org/wiki/Месопотамия
